,Unnamed: 0,id,prediction,top1,top1_p,top2,top2_p,top3,top3_p,top4,top4_p,top5,top5_p,top1_id,top2_id,top3_id,top4_id,top5_id
752,9466,4530692_R4VUHQBK_E6SPSITC,"1. Komatiite nickel-copper-PGE, p=0.1791
2. U-M intrusion nickel-copper-PGE, p=0.0565
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0395
4. Impact U-M intrusion nickel-copper-PGE, p=0.0359
5. U-M layered intrusion nickel-copper-PGE, p=0.0334
",Komatiite nickel-copper-PGE,0.1791283190250396,U-M intrusion nickel-copper-PGE,0.0564834326505661,Arc U-M intru-sion nickel-copper-PGE,0.0394920632243156,Impact U-M intrusion nickel-copper-PGE,0.035929437726736,U-M layered intrusion nickel-copper-PGE,0.0333631969988346,175,180,185,188,177
753,9516,4530692_R8Z9C4TX_W4AWCWRD,"1. U-M intrusion nickel-copper-PGE, p=0.1429
2. U-M layered intrusion PGE, p=0.1376
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0769
4. U-M layered intrusion nickel-copper-PGE, p=0.0599
5. Ophiolite nickel-copper-PGE, p=0.0551
",U-M intrusion nickel-copper-PGE,0.1429203003644943,U-M layered intrusion PGE,0.1375638246536255,Arc U-M intru-sion nickel-copper-PGE,0.0768511295318603,U-M layered intrusion nickel-copper-PGE,0.0599285997450351,Ophiolite nickel-copper-PGE,0.0550710521638393,180,178,185,177,183
754,9526,4530692_R9QGVJJU_3WQQQUPZ,"1. Ophiolite nickel-copper-PGE, p=0.1355
2. U-M intrusion nickel-copper-PGE, p=0.0878
3. Fluvial placer PGE, p=0.0828
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0434
5. U-M layered intrusion nickel-copper-PGE, p=0.0432
",Ophiolite nickel-copper-PGE,0.1354633122682571,U-M intrusion nickel-copper-PGE,0.0878010466694831,Fluvial placer PGE,0.0827934816479682,Arc U-M intru-sion nickel-copper-PGE,0.043352160602808,U-M layered intrusion nickel-copper-PGE,0.043240737169981,183,180,3,185,177
755,9527,4530692_R9TDQG44_EH9DMBTV,"1. U-M intrusion nickel-copper-PGE, p=0.0683
2. Ophiolite nickel-copper-PGE, p=0.0629
3. Epizonal orogenic mercury, p=0.0619
4. Porphyry gold ± copper, p=0.0522
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0491
",U-M intrusion nickel-copper-PGE,0.0682663023471832,Ophiolite nickel-copper-PGE,0.0629155188798904,Epizonal orogenic mercury,0.0618558563292026,Porphyry gold ± copper,0.0522073879837989,Arc U-M intru-sion nickel-copper-PGE,0.0491254329681396,180,183,90,155,185
756,9542,4530692_RBAGUA9C_64KUTDBC,"1. Impact U-M intrusion nickel-copper-PGE, p=0.0607
2. U-M intrusion nickel-copper-PGE, p=0.0506
3. Hypozonal orogenic gold, p=0.0475
4. Orogenic copper ± gold, p=0.0387
5. Mesozonal orogenic gold, p=0.0382
",Impact U-M intrusion nickel-copper-PGE,0.0606988221406936,U-M intrusion nickel-copper-PGE,0.0506246201694011,Hypozonal orogenic gold,0.0474530383944511,Orogenic copper ± gold,0.0387017577886581,Mesozonal orogenic gold,0.0382496491074562,188,180,86,92,87
757,9543,4530692_RBE4RGIN_K3KW7N6N,"1. Porphyry copper ± gold, p=0.1301
2. Porphyry gold ± copper, p=0.1125
3. Orogenic copper ± gold, p=0.0956
4. U-M intrusion nickel-copper-PGE, p=0.0533
5. Magnetite-dominant IOCG, p=0.0418
",Porphyry copper ± gold,0.1300640404224395,Porphyry gold ± copper,0.1125109568238258,Orogenic copper ± gold,0.0955706760287284,U-M intrusion nickel-copper-PGE,0.0532947480678558,Magnetite-dominant IOCG,0.0417858175933361,153,155,92,180,105
758,9547,4530692_RBS6PQKQ_GWH7XK8R,"1. U-M intrusion nickel-copper-PGE, p=0.0590
2. Ophiolite nickel-copper-PGE, p=0.0537
3. Laterite nickel, p=0.0529
4. Vein ± replacement nickel, p=0.0510
5. Vein cobalt ± Ni, p=0.0508
",U-M intrusion nickel-copper-PGE,0.058988481760025,Ophiolite nickel-copper-PGE,0.0536962412297725,Laterite nickel,0.052918616682291,Vein ± replacement nickel,0.051023930311203,Vein cobalt ± Ni,0.0508006885647773,180,183,18,122,123
759,9549,4530692_RC37I2V6_8JD73B2B,"1. U-M intrusion nickel-copper-PGE, p=0.1045
2. Orogenic copper ± gold, p=0.0464
3. U-M layered intrusion nickel-copper-PGE, p=0.0430
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0355
5. U-M conduit nickel-copper-PGE, p=0.0340
",U-M intrusion nickel-copper-PGE,0.1044533252716064,Orogenic copper ± gold,0.0463947616517543,U-M layered intrusion nickel-copper-PGE,0.043038859963417,Arc U-M intru-sion nickel-copper-PGE,0.0355131514370441,U-M conduit nickel-copper-PGE,0.0339739397168159,180,92,177,185,181
760,9593,4530692_RFFTHB3M_22U9SC57,"1. Fluvial placer gold, p=0.0760
2. U-M layered intrusion PGE, p=0.0678
3. Marine brine potash (±Mg, Li, and so on), p=0.0487
4. U-M intrusion nickel-copper-PGE, p=0.0404
5. Breccia pipe gold, p=0.0373
",Fluvial placer gold,0.0760240331292152,U-M layered intrusion PGE,0.0677563771605491,"Marine brine potash (±Mg, Li, and so on)",0.048707827925682,U-M intrusion nickel-copper-PGE,0.0403741523623466,Breccia pipe gold,0.0373205505311489,2,178,51,180,131
761,9600,4530692_RFURKTA4_NMQ337MT,"1. U-M intrusion nickel-copper-PGE, p=0.1085
2. Ophiolite nickel-copper-PGE, p=0.0743
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0664
4. Anorthosite conduit nickel-copper-PGE, p=0.0631
5. U-M layered intrusion nickel-copper-PGE, p=0.0500
",U-M intrusion nickel-copper-PGE,0.1084608659148216,Ophiolite nickel-copper-PGE,0.0743211135268211,Arc U-M intru-sion nickel-copper-PGE,0.0663500055670738,Anorthosite conduit nickel-copper-PGE,0.0631313174962997,U-M layered intrusion nickel-copper-PGE,0.0500395819544792,180,183,185,187,177
762,9607,4530692_RGE6RKKC_RGX2JUUG,"1. Supergene vanadium, p=0.1667
2. U-M layered intrusion iron-titanium-vanadium, p=0.1125
3. U-M layered intrusion PGE, p=0.0500
4. U-M layered intrusion nickel-copper-PGE, p=0.0474
5. Carbonatite laterite REE, p=0.0368
",Supergene vanadium,0.166698932647705,U-M layered intrusion iron-titanium-vanadium,0.1124767363071441,U-M layered intrusion PGE,0.0500121638178825,U-M layered intrusion nickel-copper-PGE,0.0473754927515983,Carbonatite laterite REE,0.0368126966059207,27,179,178,177,19
763,9622,4530692_RHHVNWEB_2WVEDRHZ,"1. U-M layered intrusion nickel-copper-PGE, p=0.1507
2. U-M intrusion nickel-copper-PGE, p=0.1264
3. U-M layered intrusion PGE, p=0.0938
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0530
5. Impact U-M intrusion nickel-copper-PGE, p=0.0384
",U-M layered intrusion nickel-copper-PGE,0.1507257670164108,U-M intrusion nickel-copper-PGE,0.1263619065284729,U-M layered intrusion PGE,0.0937936529517173,Arc U-M intru-sion nickel-copper-PGE,0.0529508963227272,Impact U-M intrusion nickel-copper-PGE,0.0383558645844459,177,180,178,185,188
764,9629,4530692_RHTEF5JK_C5ER2KCJ,"1. U-M intrusion nickel-copper-PGE, p=0.0920
2. Komatiite nickel-copper-PGE, p=0.0891
3. U-M conduit nickel-copper-PGE, p=0.0572
4. U-M layered intrusion nickel-copper-PGE, p=0.0454
5. Bimodal-mafic VMS, p=0.0448
",U-M intrusion nickel-copper-PGE,0.0920054018497467,Komatiite nickel-copper-PGE,0.0891059935092926,U-M conduit nickel-copper-PGE,0.0572316013276577,U-M layered intrusion nickel-copper-PGE,0.0454261973500251,Bimodal-mafic VMS,0.0448461398482322,180,175,181,177,110
765,9632,4530692_RI7RHZPJ_6M3APJAW,"1. U-M layered intrusion PGE, p=0.2097
2. U-M layered intrusion nickel-copper-PGE, p=0.1349
3. U-M intrusion nickel-copper-PGE, p=0.0451
4. Komatiite nickel-copper-PGE, p=0.0362
5. Magnetite-dominant IOCG, p=0.0336
",U-M layered intrusion PGE,0.2097321599721908,U-M layered intrusion nickel-copper-PGE,0.1348522454500198,U-M intrusion nickel-copper-PGE,0.0450568385422229,Komatiite nickel-copper-PGE,0.0362077131867408,Magnetite-dominant IOCG,0.033614631742239,178,177,180,175,105
766,9636,4530692_RINZIQTV_3S2C485I,"1. U-M intrusion nickel-copper-PGE, p=0.0972
2. Ophiolite nickel-copper-PGE, p=0.0462
3. Anorthosite conduit nickel-copper-PGE, p=0.0435
4. Komatiite nickel-copper-PGE, p=0.0398
5. Impact U-M intrusion nickel-copper-PGE, p=0.0394
",U-M intrusion nickel-copper-PGE,0.0972346737980842,Ophiolite nickel-copper-PGE,0.046219702810049,Anorthosite conduit nickel-copper-PGE,0.0435222871601581,Komatiite nickel-copper-PGE,0.0398005619645118,Impact U-M intrusion nickel-copper-PGE,0.0394415371119976,180,183,187,175,188
767,9642,4530692_RJ4FK5PW_7Q2XS366,"1. Ophiolite chro-mium, p=0.1247
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0555
3. U-M intrusion nickel-copper-PGE, p=0.0552
4. Porphyry gold ± copper, p=0.0530
5. Ophiolite nickel-copper-PGE, p=0.0460
",Ophiolite chro-mium,0.1247463971376419,Arc U-M intru-sion nickel-copper-PGE,0.0554859079420566,U-M intrusion nickel-copper-PGE,0.055219504982233,Porphyry gold ± copper,0.0529591031372547,Ophiolite nickel-copper-PGE,0.0460127964615821,182,185,180,155,183
768,9644,4530692_RJ88HA8F_VTSMM7I5,"1. Hypozonal orogenic gold, p=0.0706
2. U-M intrusion nickel-copper-PGE, p=0.0504
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0498
4. Orogenic copper ± gold, p=0.0449
5. Mesozonal orogenic gold, p=0.0439
",Hypozonal orogenic gold,0.0705941617488861,U-M intrusion nickel-copper-PGE,0.0503638684749603,Arc U-M intru-sion nickel-copper-PGE,0.0497654415667057,Orogenic copper ± gold,0.0448992177844047,Mesozonal orogenic gold,0.0439013615250587,86,180,185,92,87
769,9707,4530692_RQQKWCKC_XVP4JANE,"1. U-M intrusion nickel-copper-PGE, p=0.1137
2. Komatiite nickel-copper-PGE, p=0.0806
3. Ophiolite nickel-copper-PGE, p=0.0621
4. U-M layered intrusion nickel-copper-PGE, p=0.0534
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0486
",U-M intrusion nickel-copper-PGE,0.1137182340025901,Komatiite nickel-copper-PGE,0.0805815234780311,Ophiolite nickel-copper-PGE,0.0621220208704471,U-M layered intrusion nickel-copper-PGE,0.0533992312848567,Arc U-M intru-sion nickel-copper-PGE,0.0485873781144619,180,175,183,177,185
770,9724,4530692_RRMNPK8B_9TG9SRK4,"1. Komatiite nickel-copper-PGE, p=0.1326
2. U-M intrusion nickel-copper-PGE, p=0.1216
3. U-M layered intrusion nickel-copper-PGE, p=0.0637
4. U-M conduit nickel-copper-PGE, p=0.0544
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0486
",Komatiite nickel-copper-PGE,0.1326297372579574,U-M intrusion nickel-copper-PGE,0.1216012835502624,U-M layered intrusion nickel-copper-PGE,0.0637084320187568,U-M conduit nickel-copper-PGE,0.0543653406202793,Arc U-M intru-sion nickel-copper-PGE,0.0485695302486419,175,180,177,181,185
771,9743,4530692_RSQTW3PR_9JKSKWS4,"1. Arc U-M intrusion titanium-vanadium, p=0.1966
2. U-M layered intrusion iron-titanium-vanadium, p=0.1931
3. U-M intrusion nickel-copper-PGE, p=0.0679
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0371
5. U-M layered intrusion nickel-copper-PGE, p=0.0361
",Arc U-M intrusion titanium-vanadium,0.1966153085231781,U-M layered intrusion iron-titanium-vanadium,0.1931455880403518,U-M intrusion nickel-copper-PGE,0.0678774192929267,Arc U-M intru-sion nickel-copper-PGE,0.0371034666895866,U-M layered intrusion nickel-copper-PGE,0.0361456498503685,184,179,180,185,177
772,9760,4530692_RU4N6R8E_E9TQQJ5C,"1. U-M intrusion nickel-copper-PGE, p=0.0536
2. Algoma-type banded iron formation, p=0.0510
3. Hypozonal orogenic gold, p=0.0466
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0450
5. Orogenic copper ± gold, p=0.0447
",U-M intrusion nickel-copper-PGE,0.0536345690488815,Algoma-type banded iron formation,0.0509529784321785,Hypozonal orogenic gold,0.0466121174395084,Arc U-M intru-sion nickel-copper-PGE,0.0450415350496768,Orogenic copper ± gold,0.0446655862033367,180,113,86,185,92
773,9770,4530692_RUNAQ3Q2_D2MUU4SG,"1. Kimberlite diamond, p=0.1262
2. Fluvial placer diamond, p=0.0699
3. Fluvial placer garnet, p=0.0453
4. U-M intrusion nickel-copper-PGE, p=0.0369
5. Fluvial placer gemstones, p=0.0345
",Kimberlite diamond,0.1261742264032364,Fluvial placer diamond,0.0699082314968109,Fluvial placer garnet,0.0452855788171291,U-M intrusion nickel-copper-PGE,0.0369456633925437,Fluvial placer gemstones,0.0345065891742706,174,8,10,180,9
774,9774,4530692_RUZK2MZ7_B2NJTPAB,"1. U-M layered intrusion PGE, p=0.2329
2. U-M intrusion nickel-copper-PGE, p=0.1274
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0811
4. U-M layered intrusion nickel-copper-PGE, p=0.0734
5. Komatiite nickel-copper-PGE, p=0.0530
",U-M layered intrusion PGE,0.232926070690155,U-M intrusion nickel-copper-PGE,0.1273880302906036,Arc U-M intru-sion nickel-copper-PGE,0.0810850039124488,U-M layered intrusion nickel-copper-PGE,0.0734458565711975,Komatiite nickel-copper-PGE,0.0530399642884731,178,180,185,177,175
775,9775,4530692_RV2B2C8A_NUWANPWG,"1. U-M intrusion nickel-copper-PGE, p=0.1084
2. U-M layered intrusion nickel-copper-PGE, p=0.0639
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0614
4. Ophiolite nickel-copper-PGE, p=0.0604
5. Komatiite nickel-copper-PGE, p=0.0474
",U-M intrusion nickel-copper-PGE,0.1084436625242233,U-M layered intrusion nickel-copper-PGE,0.0639376044273376,Arc U-M intru-sion nickel-copper-PGE,0.0614036135375499,Ophiolite nickel-copper-PGE,0.0604272149503231,Komatiite nickel-copper-PGE,0.0474030971527099,180,177,185,183,175
776,9785,4530692_RVXNZJIC_BK6R7YB8,"1. U-M layered intrusion nickel-copper-PGE, p=0.1103
2. U-M intrusion nickel-copper-PGE, p=0.1070
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0589
4. U-M layered intrusion PGE, p=0.0531
5. Hypozonal orogenic gold, p=0.0456
",U-M layered intrusion nickel-copper-PGE,0.1102937534451484,U-M intrusion nickel-copper-PGE,0.1069935113191604,Arc U-M intru-sion nickel-copper-PGE,0.0589221902191638,U-M layered intrusion PGE,0.053144846111536,Hypozonal orogenic gold,0.0456111393868923,177,180,185,178,86
777,9787,4530692_RW22PVFI_GABQIPTG,"1. U-M intrusion nickel-copper-PGE, p=0.0660
2. Hypozonal orogenic gold, p=0.0381
3. Porphyry gold ± copper, p=0.0330
4. Magnetite-dominant IOCG, p=0.0326
5. U-M layered intrusion PGE, p=0.0317
",U-M intrusion nickel-copper-PGE,0.0660162195563316,Hypozonal orogenic gold,0.0381219498813152,Porphyry gold ± copper,0.0330412574112415,Magnetite-dominant IOCG,0.0325598791241645,U-M layered intrusion PGE,0.0317106768488884,180,86,155,105,178
778,9789,4530692_RW83VM49_GWJ8R7JB,"1. U-M layered intrusion nickel-copper-PGE, p=0.1676
2. U-M layered intrusion PGE, p=0.1027
3. U-M intrusion nickel-copper-PGE, p=0.0831
4. Anorthosite conduit nickel-copper-PGE, p=0.0557
5. U-M layered intrusion chromium, p=0.0523
",U-M layered intrusion nickel-copper-PGE,0.1676137745380401,U-M layered intrusion PGE,0.1027437672019004,U-M intrusion nickel-copper-PGE,0.0830624029040336,Anorthosite conduit nickel-copper-PGE,0.0556612201035022,U-M layered intrusion chromium,0.0523158647119998,177,178,180,187,176
779,9796,4530692_RWIAVUVD_A5Q5I29S,"1. U-M intrusion nickel-copper-PGE, p=0.0844
2. U-M layered intrusion nickel-copper-PGE, p=0.0636
3. Orogenic copper ± gold, p=0.0561
4. Vein ± replacement nickel, p=0.0496
5. Anorthosite conduit nickel-copper-PGE, p=0.0419
",U-M intrusion nickel-copper-PGE,0.0844340175390243,U-M layered intrusion nickel-copper-PGE,0.0635723546147346,Orogenic copper ± gold,0.0561114177107811,Vein ± replacement nickel,0.0496241599321365,Anorthosite conduit nickel-copper-PGE,0.0419180318713188,180,177,92,122,187
780,9799,4530692_RWPS34U2_CVA4SG9H,"1. U-M intrusion nickel-copper-PGE, p=0.0891
2. Komatiite nickel-copper-PGE, p=0.0804
3. Vein ± replacement nickel, p=0.0667
4. U-M layered intrusion nickel-copper-PGE, p=0.0633
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0543
",U-M intrusion nickel-copper-PGE,0.0891180261969566,Komatiite nickel-copper-PGE,0.0803501084446907,Vein ± replacement nickel,0.0667248144745826,U-M layered intrusion nickel-copper-PGE,0.0633226111531257,Arc U-M intru-sion nickel-copper-PGE,0.0543264150619506,180,175,122,177,185
781,9805,4530692_RX2EQSDZ_FR6UE7NE,"1. U-M intrusion nickel-copper-PGE, p=0.0649
2. Komatiite nickel-copper-PGE, p=0.0634
3. Laterite nickel, p=0.0532
4. Ophiolite nickel-copper-PGE, p=0.0488
5. Black shale nickel ± Mo-PGE, p=0.0456
",U-M intrusion nickel-copper-PGE,0.0649394392967224,Komatiite nickel-copper-PGE,0.0634489208459854,Laterite nickel,0.053208477795124,Ophiolite nickel-copper-PGE,0.0488398410379886,Black shale nickel ± Mo-PGE,0.0455776825547218,180,175,18,183,57
782,9809,4530692_RXFZI475_QJHE5ADS,"1. Porphyry gold ± copper, p=0.0691
2. U-M intrusion nickel-copper-PGE, p=0.0689
3. Hypozonal orogenic gold, p=0.0559
4. Fluvial placer gold, p=0.0528
5. Paleoplacer gold ± uranium, p=0.0421
",Porphyry gold ± copper,0.0690828785300254,U-M intrusion nickel-copper-PGE,0.06888098269701,Hypozonal orogenic gold,0.055916178971529,Fluvial placer gold,0.0528161637485027,Paleoplacer gold ± uranium,0.0421464554965496,155,180,86,2,15
783,9819,4530692_RZ6AVQZK_E93RA543,"1. Kimberlite diamond, p=0.2471
2. Fluvial placer diamond, p=0.1097
3. U-M intrusion nickel-copper-PGE, p=0.0512
4. Paleoplacer gold ± uranium, p=0.0455
5. Magnetite-dominant IOCG, p=0.0288
",Kimberlite diamond,0.2470618337392807,Fluvial placer diamond,0.1097362786531448,U-M intrusion nickel-copper-PGE,0.0511636659502983,Paleoplacer gold ± uranium,0.0455084927380085,Magnetite-dominant IOCG,0.028848573565483,174,8,180,15,105
784,9823,4530692_RZFAQWG6_D28FU5TQ,"1. Impact U-M intrusion nickel-copper-PGE, p=0.0882
2. Anorthosite conduit nickel-copper-PGE, p=0.0532
3. U-M layered intrusion nickel-copper-PGE, p=0.0527
4. U-M intrusion nickel-copper-PGE, p=0.0500
5. MVT zinc-lead, p=0.0338
",Impact U-M intrusion nickel-copper-PGE,0.0881751626729965,Anorthosite conduit nickel-copper-PGE,0.0532121583819389,U-M layered intrusion nickel-copper-PGE,0.0527116879820823,U-M intrusion nickel-copper-PGE,0.0499812737107276,MVT zinc-lead,0.0338219366967678,188,187,177,180,79
785,9827,4530692_S2EDPI4W_425AE7WD,"1. U-M layered intrusion nickel-copper-PGE, p=0.1124
2. U-M intrusion nickel-copper-PGE, p=0.0869
3. Impact U-M intrusion nickel-copper-PGE, p=0.0722
4. Komatiite nickel-copper-PGE, p=0.0611
5. Arc U-M intru-sion nickel-copper-PGE, p=0.0442
",U-M layered intrusion nickel-copper-PGE,0.1124046593904495,U-M intrusion nickel-copper-PGE,0.0869406163692474,Impact U-M intrusion nickel-copper-PGE,0.0722197741270065,Komatiite nickel-copper-PGE,0.0610533095896244,Arc U-M intru-sion nickel-copper-PGE,0.0441530086100101,177,180,188,175,185
786,9833,4530692_S2R9234K_VM5A82MK,"1. U-M layered intrusion chromium, p=0.0875
2. Ophiolite chro-mium, p=0.0775
3. U-M intrusion nickel-copper-PGE, p=0.0653
4. Arc U-M intru-sion nickel-copper-PGE, p=0.0500
5. U-M layered intrusion nickel-copper-PGE, p=0.0492
",U-M layered intrusion chromium,0.087515577673912,Ophiolite chro-mium,0.0774637684226036,U-M intrusion nickel-copper-PGE,0.0652590692043304,Arc U-M intru-sion nickel-copper-PGE,0.0499588474631309,U-M layered intrusion nickel-copper-PGE,0.0491823889315128,176,182,180,185,177
787,9836,4530692_S2URRGJ8_KJPQ7KKE,"1. U-M intrusion nickel-copper-PGE, p=0.2251
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0825
3. U-M layered intrusion nickel-copper-PGE, p=0.0771
4. U-M layered intrusion PGE, p=0.0681
5. Ophiolite nickel-copper-PGE, p=0.0572
",U-M intrusion nickel-copper-PGE,0.225083902478218,Arc U-M intru-sion nickel-copper-PGE,0.0824658200144767,U-M layered intrusion nickel-copper-PGE,0.0770970359444618,U-M layered intrusion PGE,0.0681376755237579,Ophiolite nickel-copper-PGE,0.057228997349739,180,185,177,178,183
788,9851,4530692_S44DA9T9_IECHZAHP,"1. Iron oxide gold, p=0.0676
2. Ferroan carbonate polymetallic, p=0.0523
3. U-M intrusion nickel-copper-PGE, p=0.0501
4. Porphyry gold ± copper, p=0.0474
5. Magnetite-dominant IOCG, p=0.0446
",Iron oxide gold,0.0676034912467002,Ferroan carbonate polymetallic,0.0523303635418415,U-M intrusion nickel-copper-PGE,0.0501047149300575,Porphyry gold ± copper,0.0473648160696029,Magnetite-dominant IOCG,0.0446106605231761,103,98,180,155,105
789,9864,4530692_S56Z2348_UC2XZ3KA,"1. U-M layered intrusion chromium, p=0.1674
2. Ophiolite chro-mium, p=0.1256
3. U-M intrusion nickel-copper-PGE, p=0.0597
4. U-M layered intrusion PGE, p=0.0465
5. Porphyry gold ± copper, p=0.0464
",U-M layered intrusion chromium,0.1674417853355407,Ophiolite chro-mium,0.1256070584058761,U-M intrusion nickel-copper-PGE,0.0597339868545532,U-M layered intrusion PGE,0.0465428456664085,Porphyry gold ± copper,0.0464436598122119,176,182,180,178,155
790,9883,4530692_S7DR8UVB_QRQ88JQQ,"1. Ophiolite chro-mium, p=0.1196
2. U-M layered intrusion chromium, p=0.0703
3. Hypozonal orogenic gold, p=0.0486
4. U-M intrusion nickel-copper-PGE, p=0.0412
5. U-M layered intrusion nickel-copper-PGE, p=0.0307
",Ophiolite chro-mium,0.1195608451962471,U-M layered intrusion chromium,0.0703305602073669,Hypozonal orogenic gold,0.0485762953758239,U-M intrusion nickel-copper-PGE,0.041189931333065,U-M layered intrusion nickel-copper-PGE,0.0306906960904598,182,176,86,180,177
791,9893,4530692_S8BV3N8C_MZ598P95,"1. Kimberlite diamond, p=0.2941
2. Fluvial placer diamond, p=0.1635
3. Anorthosite conduit nickel-copper-PGE, p=0.0284
4. Komatiite nickel-copper-PGE, p=0.0253
5. Felsic-siliciclastic VMS, p=0.0247
",Kimberlite diamond,0.2941378951072693,Fluvial placer diamond,0.1635105609893798,Anorthosite conduit nickel-copper-PGE,0.0284253638237714,Komatiite nickel-copper-PGE,0.0253118835389614,Felsic-siliciclastic VMS,0.0246747434139251,174,8,187,175,112
792,9902,4530692_S8KTPKGA_PAFZRB5Q,"1. U-M intrusion nickel-copper-PGE, p=0.1038
2. U-M layered intrusion nickel-copper-PGE, p=0.0839
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0580
4. Vein cobalt ± Ni, p=0.0498
5. MVT zinc-lead, p=0.0475
",U-M intrusion nickel-copper-PGE,0.1037785485386848,U-M layered intrusion nickel-copper-PGE,0.0839451774954795,Arc U-M intru-sion nickel-copper-PGE,0.0579973720014095,Vein cobalt ± Ni,0.0497571043670177,MVT zinc-lead,0.0475170686841011,180,177,185,123,79
793,9907,4530692_S96DZNQT_45WIJ88R,"1. Arc U-M intru-sion nickel-copper-PGE, p=0.0965
2. U-M intrusion nickel-copper-PGE, p=0.0669
3. Komatiite nickel-copper-PGE, p=0.0606
4. Bimodal-mafic VMS, p=0.0537
5. U-M layered intrusion nickel-copper-PGE, p=0.0519
",Arc U-M intru-sion nickel-copper-PGE,0.096452958881855,U-M intrusion nickel-copper-PGE,0.0669192150235176,Komatiite nickel-copper-PGE,0.0605729185044765,Bimodal-mafic VMS,0.0537025816738605,U-M layered intrusion nickel-copper-PGE,0.0519293434917926,185,180,175,110,177
794,9912,4530692_S9F28IVG_N6TETET4,"1. Supergene gold, p=0.0658
2. Hypozonal orogenic gold, p=0.0655
3. Mesozonal orogenic gold, p=0.0532
4. Porphyry gold ± copper, p=0.0468
5. Anorthosite conduit nickel-copper-PGE, p=0.0394
",Supergene gold,0.0657916888594627,Hypozonal orogenic gold,0.0654845833778381,Mesozonal orogenic gold,0.0531735979020595,Porphyry gold ± copper,0.0468378737568855,Anorthosite conduit nickel-copper-PGE,0.0394013784825801,28,86,87,155,187
795,9962,4530692_SDM28ZEG_NXEBX2WX,"1. U-M intrusion nickel-copper-PGE, p=0.0855
2. Arc U-M intru-sion nickel-copper-PGE, p=0.0456
3. Anorthosite conduit nickel-copper-PGE, p=0.0402
4. Vein ± replacement nickel, p=0.0396
5. Magnetite-dominant IOCG, p=0.0394
",U-M intrusion nickel-copper-PGE,0.0854670479893684,Arc U-M intru-sion nickel-copper-PGE,0.0455592200160026,Anorthosite conduit nickel-copper-PGE,0.0402076952159404,Vein ± replacement nickel,0.0396356396377086,Magnetite-dominant IOCG,0.0393704287707805,180,185,187,122,105
796,9964,4530692_SDQZ7T7N_694XRRVT,"1. Porphyry gold ± copper, p=0.0574
2. U-M intrusion nickel-copper-PGE, p=0.0550
3. Arc U-M intru-sion nickel-copper-PGE, p=0.0410
4. Mesozonal orogenic gold, p=0.0382
5. Fluvial placer gold, p=0.0358
",Porphyry gold ± copper,0.0573502033948898,U-M intrusion nickel-copper-PGE,0.0550401844084262,Arc U-M intru-sion nickel-copper-PGE,0.0410447753965854,Mesozonal orogenic gold,0.0382099859416484,Fluvial placer gold,0.0357654988765716,155,180,185,87,2
797,9973,4530692_SEE8DMF2_M9PQ7IJX,"1. Vein ± replacement nickel, p=0.0707
2. Ophiolite nickel-copper-PGE, p=0.0584
3. U-M intrusion nickel-copper-PGE, p=0.0511
4. MVT strontium, p=0.0426
5. Laterite nickel, p=0.0410
",Vein ± replacement nickel,0.0707107856869697,Ophiolite nickel-copper-PGE,0.0584128908812999,U-M intrusion nickel-copper-PGE,0.0511472076177597,MVT strontium,0.0425573028624057,Laterite nickel,0.0409702770411968,122,183,180,82,18
798,9980,4530692_SF58EBPD_SXCD49RB,"1. U-M intrusion nickel-copper-PGE, p=0.0980
2. Anorthosite conduit nickel-copper-PGE, p=0.0959
3. Vein ± replacement nickel, p=0.0750
4. U-M conduit nickel-copper-PGE, p=0.0397
5. U-M layered intrusion nickel-copper-PGE, p=0.0351
",U-M intrusion nickel-copper-PGE,0.0979761108756065,Anorthosite conduit nickel-copper-PGE,0.0958816483616828,Vein ± replacement nickel,0.0750081539154052,U-M conduit nickel-copper-PGE,0.0397489517927169,U-M layered intrusion nickel-copper-PGE,0.0351438596844673,180,187,122,181,177
